accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists_per90,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists_per90,expectedGoals_per90,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals_per90,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,Team,player id,team id,position,weight,height,dob,preferred_foot,country,contract_until,name_key,Name,market_value_eur,league,season,minutesPlayed_total,appearances_total,goals_overperformance_per90,assists_overperformance_per90
0.48,0.19,19.05,5.37,0.43,56.25,9.78,4.84,14.43,68.56,2.49,49.06,2.59,1.15,0.14,0.0,0.0,0.05,2.3,0.19,0.38,0.24,0.0,1.25,1.15,0.0,0.0,1.44,0.48,7.48,0.0,0.0,0.09,0.42,1.87,0.0,20.41,0.0,0.48,0.62,1.58,1.53,0.05,0.43,0.05,,3.6,42.37,0.05,0.0,0.1,6.62,0.19,0.77,0.1,1.05,0.96,,0.0,0.0,0.14,0.0,3.2,0.0,0.1,0.0,0.0,13.52,0.48,0.0,7.04,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,187.7,0.0,0.0,2.11,0.24,0.96,1.15,1.01,42.0,0.0,0.58,0.34,58.33,0.77,1.01,2.4,1.01,6.09,44.88,0.77,15.78,6.28,21.05,8.1,2.35,0.0,38.36,2.06,0.34,0.0,Las Palmas,954076,6577,F,,185.0,2002-07-19 00:00:00+00:00,Right,Portugal,2030-06-30 00:00:00+00:00,fabiosilva,Fábio Silva,1200000.0,Spain La Liga,24/25,1877,24,0.06,0.05
1.98,1.89,35.58,10.14,2.47,56.3,19.83,11.57,29.51,81.43,0.46,58.33,0.33,1.24,0.2,0.0,0.0,0.0,3.97,0.33,0.07,0.29,0.13,0.68,1.24,0.0,0.0,0.98,0.94,3.87,0.0,0.03,0.17,0.07,0.68,0.0,5.56,0.0,0.07,0.26,1.07,0.91,0.16,0.07,0.0,,3.58,50.23,0.0,0.0,0.07,6.73,0.52,1.79,0.0,1.11,0.1,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.78,0.39,0.0,7.04,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1384.5,0.0,0.03,0.36,0.81,0.59,0.29,1.11,53.13,0.0,1.3,0.85,65.0,1.76,4.03,2.08,5.3,4.03,51.03,4.39,28.6,12.94,36.24,8.69,1.17,0.13,53.76,1.2,0.13,0.0,Mallorca,110783,2826,M,71.0,180.0,1993-12-22 00:00:00+00:00,Right,Spain,2028-06-30 00:00:00+00:00,sergidarder,Sergi Darder,5000000.0,Spain La Liga,24/25,2769,38,0.0,0.03
3.34,0.29,21.43,16.0,4.76,61.25,35.75,35.79,71.25,90.2,0.55,41.46,0.78,1.1,0.06,0.0,0.0,0.0,3.76,0.16,0.0,0.13,0.26,2.85,1.1,0.0,0.0,0.39,0.55,2.66,0.06,0.0,0.08,0.02,0.62,0.0,0.0,0.42,0.0,0.06,1.49,1.13,0.36,0.0,0.0,,2.59,57.97,0.0,0.0,0.0,7.74,1.04,0.62,0.0,1.0,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.72,0.1,0.0,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.13,0.06,0.13,0.49,57.69,0.0,1.59,0.87,55.1,0.62,5.47,0.84,1.36,3.14,54.19,7.77,41.87,38.47,78.99,7.75,0.32,0.1,95.21,0.52,0.06,0.0,Girona FC,44864,24264,D,72.0,180.0,1990-03-09 00:00:00+00:00,Left,Netherlands,2027-06-30 00:00:00+00:00,daleyblind,Daley Blind,20000000.0,Spain La Liga,24/25,2779,34,-0.02,-0.02
1.89,0.0,0.0,15.47,1.89,56.67,38.93,28.61,67.54,89.89,0.5,28.13,1.28,1.28,0.17,0.0,0.0,0.0,4.99,0.17,0.06,0.33,0.22,0.83,1.28,0.0,0.0,0.5,1.16,4.55,0.06,0.0,0.1,0.06,1.44,0.0,7.14,0.0,0.06,0.22,0.78,0.67,0.11,0.06,0.0,,4.6,58.45,0.0,0.0,0.0,7.6,1.22,0.5,0.06,1.11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82,0.22,0.0,7.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.0,0.0,0.0,0.22,0.55,0.39,0.06,0.22,50.0,0.0,2.44,1.39,56.82,0.5,3.27,0.44,0.5,5.1,52.87,3.33,45.14,30.5,75.14,8.97,0.78,0.0,88.39,2.0,0.11,0.06,FC Barcelona,1000483,2817,M,,172.0,2003-09-14 00:00:00+00:00,Right,Spain,2028-06-30 00:00:00+00:00,marccasado,Marc Casadó,18000000.0,Spain La Liga,24/25,1623,23,0.0,0.07
0.9,0.53,19.7,15.91,1.36,45.21,29.81,18.79,48.06,88.96,0.7,44.74,0.86,1.27,0.08,0.0,0.0,0.0,4.36,0.12,0.08,0.21,0.29,2.14,1.19,0.0,0.0,0.41,0.95,3.37,0.0,0.04,0.09,0.04,0.53,0.0,0.0,0.0,0.0,0.08,0.95,0.9,0.04,0.0,0.0,,3.33,57.04,0.0,0.0,0.0,5.96,1.15,0.99,0.0,0.99,0.16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,0.16,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.21,0.25,0.12,0.33,34.78,0.0,2.1,1.48,70.59,0.99,1.73,0.95,2.71,4.03,54.44,3.0,35.44,21.3,54.02,8.39,0.58,0.08,76.19,0.9,0.0,0.0,Real Madrid,851271,2829,D,,170.0,1999-08-14 00:00:00+00:00,Left,Spain,2030-06-30 00:00:00+00:00,frangarcia,Fran García,10000000.0,Spain La Liga,24/25,2189,31,-0.04,-0.01
2.86,0.04,25.0,6.31,4.46,62.64,21.85,44.61,66.42,92.22,1.41,58.06,1.02,1.14,0.0,0.0,0.0,0.0,3.99,0.04,0.16,0.23,0.43,3.68,1.14,0.0,0.0,0.08,0.16,1.84,0.0,0.04,0.04,0.07,0.59,0.0,0.0,0.59,0.0,0.0,0.98,0.9,0.08,0.0,0.0,,1.45,63.79,0.0,0.0,0.0,5.6,0.35,0.27,0.0,1.02,0.08,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,6.42,0.04,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.35,0.55,0.16,0.12,60.0,0.0,0.78,0.51,65.0,0.27,4.78,0.2,0.16,2.86,60.83,7.13,25.93,46.25,72.02,7.99,0.94,0.04,82.17,0.59,0.12,0.0,Real Madrid,142622,2829,D,,191.0,1993-03-03 00:00:00+00:00,Right,Germany,2027-06-30 00:00:00+00:00,antoniorudiger,Antonio Rüdiger,18000000.0,Spain La Liga,24/25,2298,29,-0.07,-0.04
0.47,0.64,16.52,7.09,0.31,33.33,12.52,4.58,16.45,70.49,1.02,57.69,0.75,1.19,0.27,0.0,0.0,0.0,2.95,0.47,0.37,0.51,0.27,1.02,1.19,0.0,0.0,1.49,0.37,5.16,0.0,0.0,0.17,0.25,0.75,0.0,9.52,0.0,0.2,0.47,0.78,0.64,0.14,0.2,0.0,,3.02,40.64,0.0,0.0,0.17,6.89,0.41,1.46,0.07,0.98,0.58,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,16.11,0.47,0.0,7.03,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,442.17,0.0,0.0,1.56,0.58,0.81,0.81,1.12,37.08,0.0,0.58,0.34,58.82,1.46,1.05,3.02,3.9,4.04,43.91,0.92,21.91,5.33,23.34,8.35,2.14,0.17,43.52,1.32,0.03,0.0,Athletic Club,783374,2825,M,76.0,186.0,1994-06-15 00:00:00+00:00,Right,Ghana,2028-06-30 00:00:00+00:00,inakiwilliams,Iñaki Williams,6000000.0,Spain La Liga,24/25,2653,35,-0.05,0.1
3.24,0.51,35.14,13.87,3.75,65.97,28.7,24.78,52.96,88.98,0.99,73.53,0.36,1.42,0.12,0.0,0.0,0.04,5.61,0.08,0.04,0.12,0.04,1.42,1.42,0.0,0.0,0.51,0.99,2.73,0.0,0.04,0.08,0.1,0.79,0.0,21.43,0.0,0.12,0.24,1.42,0.99,0.43,0.12,0.0,,3.79,61.54,0.0,0.0,0.08,6.56,0.95,0.91,0.04,1.03,0.04,,0.0,0.0,0.08,0.0,1.98,0.0,0.04,0.0,0.0,8.97,0.47,0.0,7.03,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,759.0,0.0,0.0,0.32,0.24,0.28,0.16,0.32,72.73,0.0,2.06,1.58,76.92,0.91,4.94,0.43,1.46,4.78,63.68,5.69,33.91,27.08,59.53,10.0,0.55,0.08,71.5,1.46,0.28,0.0,Villarreal,39182,2819,M,74.0,180.0,1989-04-16 00:00:00+00:00,Right,Spain,,daniparejo,Dani Parejo,18000000.0,Spain La Liga,24/25,2277,36,0.02,0.04
3.17,0.06,33.33,5.17,4.47,40.66,10.03,11.85,21.82,66.36,3.08,65.81,1.6,1.03,0.0,0.0,0.0,0.0,3.48,0.06,0.03,0.33,0.18,7.19,1.03,0.0,0.0,0.27,0.33,3.42,0.0,0.03,0.03,0.05,1.0,0.0,2.63,0.18,0.03,0.03,1.06,0.88,0.18,0.03,0.0,,2.15,54.2,0.03,0.0,0.03,11.06,1.15,0.33,0.0,1.03,0.24,,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.03,13.12,0.09,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978.0,0.0,0.21,0.6,0.54,0.51,0.3,0.54,64.29,0.0,1.3,0.88,67.44,0.33,6.98,0.85,0.18,5.23,60.49,11.0,18.89,14.17,32.88,7.22,1.15,0.06,49.59,0.36,0.24,0.0,Getafe,805137,2859,D,77.0,187.0,1996-12-26 00:00:00+00:00,Left,Paraguay,2029-06-30 00:00:00+00:00,omaralderete,Omar Alderete,13000000.0,Spain La Liga,24/25,2978,34,-0.02,-0.03
1.42,1.64,29.41,10.15,1.24,54.84,22.72,15.82,36.89,88.36,0.18,23.81,0.58,1.06,0.18,0.0,0.0,0.0,5.26,0.22,0.07,0.26,0.18,1.1,1.06,0.0,0.0,0.91,0.73,4.13,0.0,0.11,0.17,0.06,1.06,0.0,3.57,0.0,0.04,0.22,1.5,1.21,0.29,0.04,0.0,,3.62,50.51,0.0,0.0,0.0,4.86,0.58,1.5,0.04,1.06,0.22,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,12.71,0.4,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2464.0,0.0,0.11,0.44,0.58,0.44,0.33,1.06,54.72,0.0,1.35,0.88,64.86,1.5,2.23,1.94,5.59,3.8,47.93,2.26,30.24,17.09,41.75,7.44,1.02,0.11,67.28,1.24,0.15,0.0,Girona FC,908716,24264,D,,180.0,2001-07-27 00:00:00+00:00,Left,Spain,2030-06-30 00:00:00+00:00,miguelgutierrez,Miguel Gutiérrez,2500000.0,Spain La Liga,24/25,2464,29,-0.02,0.01
0.74,0.0,0.0,3.14,9.92,41.5,8.64,5.99,14.63,51.12,0.19,85.71,0.03,1.02,0.0,0.0,0.0,0.0,7.62,0.0,0.0,0.0,0.26,1.22,1.02,0.06,0.03,0.0,0.0,0.13,0.0,0.0,0.01,,0.13,0.0,0.0,7.33,0.0,0.0,1.25,1.12,0.13,0.0,0.0,0.01,0.19,66.67,0.0,0.9,0.0,13.99,0.0,0.03,0.0,1.02,0.0,,0.03,0.0,0.0,0.1,0.0,0.29,0.0,0.0,0.0,14.27,0.0,0.58,7.02,0.03,0.0,0.61,1.57,0.83,2.43,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.06,0.03,50.0,0.03,1.12,0.0,0.0,0.38,75.0,23.91,21.6,7.01,28.61,7.19,0.0,0.06,35.97,0.16,0.19,0.0,Deportivo Alavés,369004,2885,G,75.0,184.0,1996-08-11 00:00:00+00:00,Right,Spain,2027-06-30 00:00:00+00:00,antoniosivera,Antonio Sivera,6000000.0,Spain La Liga,24/25,2812,32,,-0.01
2.08,0.93,27.66,17.07,1.79,71.43,30.69,8.61,38.37,86.15,0.65,30.0,1.51,2.01,0.36,0.0,0.0,0.0,4.73,0.57,0.29,0.79,0.07,0.14,1.94,0.0,0.07,1.15,1.72,7.82,0.0,0.0,0.31,0.41,1.94,0.0,14.63,0.0,0.43,0.79,1.08,1.0,0.07,0.36,0.07,,4.66,42.48,0.07,0.0,0.0,6.17,0.36,2.08,0.14,0.86,0.36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06,1.36,0.0,7.02,0.07,0.22,0.0,0.0,0.0,0.0,0.0,0.0,209.17,0.0,0.0,1.65,1.29,1.0,1.15,1.79,49.02,0.0,1.36,1.08,78.95,2.08,2.94,3.66,3.37,5.31,40.44,2.51,38.08,9.82,44.53,13.59,2.94,0.14,65.98,1.51,0.29,0.0,FC Barcelona,1153270,2817,M,,176.0,2003-05-11 00:00:00+00:00,Right,Spain,2031-06-30 00:00:00+00:00,ferminlopez,Fermín López,6000000.0,Spain La Liga,24/25,1255,28,0.02,0.05
1.23,0.0,0.0,1.19,5.74,32.32,3.89,17.02,20.91,63.36,0.15,66.67,0.08,1.04,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0.0,0.12,0.58,1.04,0.04,0.0,0.0,0.12,0.19,0.04,0.04,0.0,,0.0,0.0,0.0,6.89,0.0,0.0,1.62,1.5,0.12,0.0,0.0,0.1,0.15,57.14,0.0,0.46,0.0,12.09,0.0,0.0,0.0,1.04,0.0,,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.12,0.0,12.44,0.0,0.15,7.02,0.0,0.0,0.27,2.39,1.0,3.5,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.04,0.0,0.0,0.0,2.73,0.0,0.0,0.31,61.54,17.75,13.4,19.6,33.0,7.3,0.0,0.04,43.94,0.19,0.04,0.0,Las Palmas,123865,6577,G,83.0,185.0,1989-04-22 00:00:00+00:00,Right,Netherlands,,jaspercillessen,Jasper Cillessen,300000.0,Spain La Liga,24/25,2337,27,,0.0
2.58,0.06,16.67,9.75,2.8,52.87,23.03,21.97,44.94,84.42,1.64,62.07,1.0,1.09,0.03,0.0,0.0,0.0,4.25,0.03,0.12,0.18,0.36,2.34,1.09,0.0,0.0,0.52,0.49,3.59,0.0,0.09,0.04,0.08,1.34,0.0,8.33,0.0,0.06,0.09,1.15,1.09,0.06,0.06,0.0,,3.34,56.41,0.0,0.0,0.0,8.3,1.34,0.58,0.03,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,10.91,0.3,0.0,7.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1481.0,0.0,0.0,0.55,0.18,0.3,0.24,0.58,67.86,0.0,2.22,1.12,50.68,0.58,3.98,0.85,0.36,4.98,58.16,5.29,29.5,24.1,53.23,7.68,0.73,0.0,66.76,0.58,0.18,0.0,Real Sociedad,966837,2824,M,74.0,180.0,1999-02-02 00:00:00+00:00,Right,Spain,2030-06-30 00:00:00+00:00,martinzubimendi,Martín Zubimendi,15000000.0,Spain La Liga,24/25,2962,36,-0.02,-0.01
2.11,0.0,0.0,26.37,2.97,79.17,57.83,26.84,84.68,95.08,0.78,58.82,0.55,2.03,0.16,0.0,0.0,0.0,4.46,0.16,0.0,0.16,0.08,0.47,2.03,0.0,0.0,0.55,0.63,3.05,0.08,0.0,0.16,0.05,1.1,0.0,40.0,0.0,0.16,0.31,1.41,1.41,0.0,0.16,0.0,,3.29,56.76,0.0,0.0,0.0,4.38,0.94,1.64,0.08,0.7,0.0,,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,6.18,0.55,0.0,7.02,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,0.23,0.16,0.0,0.23,0.39,62.5,0.0,1.49,0.86,57.89,1.64,3.21,0.63,0.47,4.07,57.14,3.76,61.67,27.86,89.06,14.27,0.39,0.08,98.53,1.41,0.23,0.0,FC Barcelona,795222,2817,M,70.0,180.0,1997-05-12 00:00:00+00:00,Right,Netherlands,2029-06-30 00:00:00+00:00,frenkiedejong,Frenkie de Jong,5000000.0,Spain La Liga,24/25,1150,26,0.11,0.0
1.16,0.0,0.0,2.34,8.37,38.5,7.11,4.66,11.76,46.76,0.18,100.0,0.0,1.0,0.0,0.0,0.0,0.0,7.68,0.0,0.0,0.0,0.24,1.03,1.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.0,,0.0,0.0,0.0,8.03,0.0,0.0,1.03,0.87,0.16,0.0,0.0,0.09,0.13,83.33,0.0,0.66,0.0,13.39,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.03,0.0,13.66,0.0,0.47,7.01,0.0,0.0,0.5,1.45,0.84,2.37,0.03,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.11,0.11,100.0,0.0,1.53,0.0,0.0,0.32,92.31,21.74,19.63,5.53,25.16,7.01,0.0,0.03,31.58,0.05,0.05,0.0,Getafe,604258,2859,G,85.0,192.0,1993-04-04 00:00:00+00:00,Right,Spain,2030-06-30 00:00:00+00:00,davidsoria,David Soria,3000000.0,Spain La Liga,24/25,3420,38,,0.0
1.71,0.0,0.0,3.14,3.14,43.14,13.13,36.04,49.18,86.89,2.75,63.11,1.61,1.07,0.0,0.0,0.0,0.0,3.32,0.0,0.07,0.14,0.25,5.42,1.07,0.0,0.0,0.14,0.46,2.93,0.0,0.04,0.01,0.05,0.71,0.0,18.18,0.04,0.07,0.07,1.14,1.07,0.07,0.07,0.0,,2.28,63.37,0.04,0.0,0.0,7.42,1.53,0.21,0.0,1.03,0.0,,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,8.17,0.04,0.0,7.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1261.0,0.0,0.0,0.36,0.04,0.07,0.18,0.21,75.0,0.0,1.28,0.71,55.56,0.21,3.53,0.29,0.04,5.03,63.23,7.28,18.38,38.26,56.6,7.5,0.39,0.11,69.87,0.82,0.14,0.0,Real Betis,305278,2816,D,75.0,185.0,1993-08-16 00:00:00+00:00,Right,Spain,2028-06-30 00:00:00+00:00,diegollorente,Diego Llorente,2000000.0,Spain La Liga,24/25,2522,30,0.02,-0.01
0.29,0.06,20.0,5.42,0.23,80.0,9.0,4.21,13.15,65.52,5.65,65.77,2.94,2.02,0.12,0.0,0.0,0.0,2.37,0.12,1.15,0.81,0.06,1.62,2.02,0.0,0.0,1.85,0.17,7.44,0.0,0.0,0.04,0.98,1.5,0.0,25.32,0.0,1.15,1.27,0.75,0.58,0.17,1.15,0.0,,2.08,31.58,0.17,0.0,0.06,6.92,0.06,0.75,0.75,0.87,0.46,,0.0,0.0,0.06,0.0,5.77,0.0,0.06,0.0,0.0,14.31,0.69,0.0,7.01,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,4.15,0.4,1.33,2.42,0.81,38.89,0.0,0.52,0.29,55.56,0.75,0.29,2.08,0.29,7.73,50.95,0.29,14.25,6.12,20.08,14.15,4.56,0.12,38.08,0.75,0.23,0.0,Atlético Madrid,309078,2836,F,90.0,195.0,1995-12-05 00:00:00+00:00,Left,Norway,2028-06-30 00:00:00+00:00,alexandersorloth,Alexander Sørloth,18000000.0,Spain La Liga,24/25,1560,35,0.17,0.08
0.31,0.0,0.0,2.03,6.47,26.47,5.59,5.59,11.19,38.37,0.47,100.0,0.0,1.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.31,1.5,1.0,0.03,0.0,0.0,0.03,0.06,0.06,0.03,0.0,,0.03,0.0,0.0,9.47,0.0,0.0,1.53,1.34,0.19,0.0,0.0,0.09,0.19,75.0,0.0,1.44,0.0,17.97,0.0,0.03,0.0,1.0,0.0,,0.0,0.0,0.0,0.03,0.0,0.25,0.0,0.0,0.0,18.22,0.0,0.66,7.01,0.0,0.0,0.66,2.06,1.16,3.25,0.06,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,100.0,0.66,0.03,0.03,100.0,0.03,0.63,0.03,0.0,0.66,91.3,24.44,22.63,6.53,29.16,7.01,0.0,0.06,39.56,0.19,0.0,0.0,Leganés,94527,2845,G,94.0,194.0,1992-01-24 00:00:00+00:00,Left,Serbia,2028-06-30 00:00:00+00:00,markodmitrovic,Marko Dmitrovic,700000.0,Spain La Liga,24/25,2880,32,,0.0
1.35,0.32,18.18,8.78,1.35,50.0,19.79,14.58,34.05,84.43,2.07,52.0,1.91,1.15,0.12,0.0,0.0,0.0,4.21,0.2,0.24,0.24,0.12,1.95,1.15,0.0,0.04,1.39,1.15,7.95,0.0,0.08,0.05,0.14,2.86,0.0,10.26,0.0,0.16,0.28,1.39,1.11,0.28,0.16,0.0,,6.0,49.83,0.16,0.0,0.0,6.28,1.23,0.68,0.0,1.07,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,12.28,0.32,0.0,7.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.25,0.0,0.0,1.07,0.48,0.75,0.56,0.75,50.0,0.0,2.62,1.55,59.09,0.68,2.15,1.51,1.75,8.07,50.37,2.7,25.91,16.17,40.33,8.07,1.55,0.0,60.64,2.7,0.4,0.0,Girona FC,839585,24264,M,75.0,184.0,1998-01-07 00:00:00+00:00,Right,Venezuela,2030-06-30 00:00:00+00:00,yangelherrera,Yangel Herrera,6000000.0,Spain La Liga,24/25,2265,29,0.02,0.07
3.07,0.13,23.53,3.2,3.67,39.0,9.25,24.52,33.65,76.53,2.41,63.64,1.38,1.03,0.06,0.0,0.0,0.0,2.6,0.06,0.0,0.19,0.22,6.11,1.03,0.0,0.03,0.03,0.44,2.57,0.0,0.06,0.02,0.04,0.75,0.0,21.05,2.73,0.13,0.19,1.29,1.03,0.25,0.13,0.0,,1.54,56.32,0.09,0.0,0.03,10.32,0.94,0.28,0.03,1.0,0.0,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,11.57,0.0,0.0,7.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.5,0.0,0.0,0.53,0.06,0.22,0.19,0.03,50.0,0.0,1.25,0.72,57.5,0.28,6.24,0.06,0.53,3.95,60.58,9.41,17.28,27.22,43.97,7.25,0.6,0.09,57.29,0.25,0.13,0.0,Espanyol,81992,2814,D,82.0,190.0,1991-06-17 00:00:00+00:00,Left,Uruguay,2027-06-30 00:00:00+00:00,leandrocabrera,Leandro Cabrera,15000000.0,Spain La Liga,24/25,2870,33,0.09,0.04
0.54,1.26,18.54,10.52,0.69,37.5,17.64,5.85,22.23,77.06,1.03,34.18,1.99,1.38,0.27,0.0,0.0,0.04,4.32,0.38,0.27,0.5,0.11,0.54,1.38,0.0,0.0,1.91,0.65,7.08,0.0,0.0,0.17,0.26,1.11,0.0,11.54,0.0,0.23,0.5,0.69,0.57,0.11,0.19,0.04,,3.64,41.67,0.04,0.0,0.08,6.62,0.38,1.8,0.11,1.07,0.19,,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.08,18.18,0.8,0.0,7.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,0.11,1.22,0.77,0.77,0.73,1.26,44.59,0.0,1.22,0.61,50.0,1.76,1.91,2.83,6.81,4.67,39.74,1.84,28.93,6.73,28.85,9.65,1.99,0.08,52.39,1.15,0.19,0.0,Athletic Club,592012,2825,M,70.0,175.0,1995-07-04 00:00:00+00:00,Right,Spain,2027-06-30 00:00:00+00:00,alexberenguer,Álex Berenguer,1500000.0,Spain La Liga,24/25,2352,36,-0.03,0.1
5.27,1.39,24.77,15.03,4.65,59.6,29.14,20.98,48.72,84.12,1.19,51.11,1.14,1.76,0.1,0.0,0.0,0.0,5.11,0.26,0.0,0.15,0.15,2.07,1.7,0.0,0.05,0.57,0.72,3.87,0.0,0.0,0.13,0.11,1.34,0.0,14.29,0.0,0.1,0.21,1.6,1.34,0.26,0.1,0.0,,3.62,56.91,0.0,0.0,0.0,9.2,0.98,1.65,0.0,0.93,0.05,,0.0,0.0,0.1,0.0,5.17,0.0,0.1,0.0,0.0,15.45,0.77,0.0,7.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,871.0,0.0,0.05,0.31,0.41,0.26,0.31,0.41,72.73,0.0,2.22,1.29,58.14,1.65,8.01,0.57,5.63,4.8,55.36,7.8,40.76,22.78,57.92,11.93,0.72,0.0,75.69,0.98,0.36,0.0,Valencia,826948,2828,M,73.0,185.0,1998-08-11 00:00:00+00:00,Right,Spain,2028-06-30 00:00:00+00:00,pepelu,Pepelu,1000000.0,Spain La Liga,24/25,1742,34,-0.01,-0.03
1.93,0.1,11.11,9.62,2.24,57.14,26.06,26.06,52.02,86.83,0.66,43.33,0.87,1.07,0.15,0.0,0.0,0.0,5.09,0.15,0.1,0.2,0.05,1.02,1.07,0.0,0.0,0.71,1.07,3.26,0.0,0.0,0.07,0.08,0.46,0.0,0.0,0.0,0.0,0.15,1.48,1.37,0.1,0.0,0.0,,3.16,56.88,0.0,0.0,0.0,7.89,0.51,0.81,0.0,1.07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.41,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.66,0.41,0.46,0.56,68.75,0.0,1.68,0.87,51.52,0.81,4.02,0.81,0.92,3.82,53.96,3.92,32.53,28.3,59.92,7.48,1.07,0.0,71.88,0.92,0.1,0.0,Las Palmas,964985,6577,M,,180.0,1996-03-05 00:00:00+00:00,Right,Spain,2028-06-30 00:00:00+00:00,kirianrodriguez,Kirian Rodríguez,900000.0,Spain La Liga,24/25,1768,21,-0.08,0.08
